"Sampler for uncoated CuFPA substrate"
"theta = sampler[T,r] with r uniform on [0,1]; Interpolate this tabulation to obtain sampler."
"beamE (eV)","r","theta (deg)"
400,0.005615234375,3.305422871927378
400,0.00567626953125,3.322739025139014
400,0.0057373046875,3.3400551783506502
400,0.005859375,3.374687484773923
400,0.0078125,3.9288043875462875
400,0.0087890625,4.160212684144168
400,0.00885009765625,4.173688974471622
400,0.0089111328125,4.187165264799077
400,0.009033203125,4.214117845453985
400,0.00927734375,4.268023006763802
400,0.009765625,4.375833329383437
400,0.01171875,4.807074619861975
400,0.0126953125,5.018785923768048
400,0.013671875,5.197265134573133
400,0.015625,5.554223556183302
400,0.0166015625,5.732702766988386
400,0.01708984375,5.82194237239093
400,0.0172119140625,5.8442522737415645
400,0.017333984375,5.8665621750922
400,0.017578125,5.911181977793471
400,0.01953125,6.230491936245413
400,0.021484375,6.537331330603821
400,0.0224609375,6.690751027783024
400,0.0234375,6.844170724962228
400,0.02734375,7.396563244882222
400,0.02783203125,7.463004958943845
400,0.028076171875,7.496225815974657
400,0.0283203125,7.529446673005468
400,0.029296875,7.662330101128716
400,0.03125,7.928096957375211
400,0.033203125,8.171756114130435
400,0.0341796875,8.289485879270186
400,0.03466796875,8.348350761840061
400,0.03515625,8.40721564440994
400,0.0390625,8.878134704968945
400,0.041015625,9.104054801291534
400,0.0419921875,9.211897838316455
400,0.04296875,9.319740875341374
400,0.046875,9.751113023441055
400,0.048828125,9.966799097490897
400,0.04931640625,10.018667247140257
400,0.0498046875,10.067245258145674
400,0.05078125,10.164401280156506
400,0.0546875,10.553025368199837
400,0.056640625,10.747337412221501
400,0.0576171875,10.844493434232334
400,0.05859375,10.941649456243168
400,0.0625,11.30918506078055
400,0.06640625,11.672994891634676
400,0.06689453125,11.718471120491444
400,0.0673828125,11.763947349348209
400,0.068359375,11.85489980706174
400,0.0703125,12.034597811541468
400,0.07421875,12.376592618557167
400,0.076171875,12.547590022065014
400,0.078125,12.718587425572863
400,0.0859375,13.370777623525177
400,0.0869140625,13.449522813469368
400,0.087890625,13.52826800341356
400,0.08984375,13.685758383301945
400,0.09375,14.000701970119417
400,0.09765625,14.299841727931506
400,0.1015625,14.598981485743597
400,0.10546875,14.898121243555684
400,0.107421875,15.045839133684332
400,0.1083984375,15.117719950494893
400,0.109375,15.189600767305457
400,0.1171875,15.764647301789958
400,0.12109375,16.04991424429152
400,0.125,16.32500241884766
400,0.1328125,16.875178767959945
400,0.140625,17.413804387471764
400,0.14453125,17.681422405932324
400,0.146484375,17.815231415162604
400,0.1484375,17.949040424392884
400,0.15625,18.462738060439808
400,0.16015625,18.718453654101275
400,0.1640625,18.974169247762738
400,0.171875,19.469307526402712
400,0.1875,20.44517780172414
400,0.203125,21.391917106496578
400,0.21875,22.316538659898068
400,0.234375,23.232272720503556
400,0.25,24.132055944597052
400,0.265625,25.012014365434286
400,0.28125,25.888894377192646
400,0.3125,27.63396173672441
400,0.34375,29.350271966726314
400,0.375,31.0604901550859
400,0.40625,32.779781398971515
400,0.4375,34.484365491404226
400,0.5,37.98152709359606
400,0.53125,39.77347560371149
400,0.5625,41.60384462435761
400,0.59375,43.48686140339888
400,0.609375,44.44447329968119
400,0.625,45.42339203675345
400,0.65625,47.45818244400222
400,0.6640625,47.98450118301093
400,0.671875,48.51162495944192
400,0.6875,49.583892276422766
400,0.703125,50.687415110616215
400,0.71875,51.81089366263507
400,0.734375,52.95947082488596
400,0.75,54.15031804929764
400,0.7578125,54.75316434203552
400,0.765625,55.36502748111311
400,0.7734375,55.983142341295725
400,0.78125,56.607530959964855
400,0.796875,57.87896105679834
400,0.8125,59.21014884478672
400,0.828125,60.56495427195247
400,0.84375,61.97251921870098
400,0.8515625,62.70968257155374
400,0.859375,63.459904304426075
400,0.8671875,64.22279463738248
400,0.875,64.99760696280147
400,0.8828125,65.79217232479738
400,0.88671875,66.19644461925027
400,0.890625,66.60834955632018
400,0.8984375,67.44215229656118
400,0.90625,68.30041842434184
400,0.9140625,69.19799750696208
400,0.91796875,69.66374799072406
400,0.921875,70.13559578687821
400,0.92578125,70.62327568878645
400,0.9296875,71.11433868205921
400,0.93359375,71.61688818769333
400,0.9375,72.12697900028188
400,0.94140625,72.66125952797614
400,0.9453125,73.20709849860684
400,0.94921875,73.77296054022788
400,0.953125,74.36229284156204
400,0.95703125,74.96735217932007
400,0.9609375,75.6175552103662
400,0.962890625,75.94394412416773
400,0.96484375,76.28858714384192
400,0.96875,76.98544347426471
400,0.97265625,77.75004262511789
400,0.974609375,78.14900290155002
400,0.9765625,78.57790225712776
400,0.98046875,79.47093783120006
400,0.984375,80.4505645644953
400,0.98828125,81.5704268332807
400,0.990234375,82.19550410403484
400,0.9912109375,82.5415573937287
400,0.9921875,82.8876106834226
400,0.9931640625,83.27742531837067
400,0.99365234375,83.4828569533508
400,0.993896484375,83.58557277084086
400,0.994140625,83.68828858833095
400,0.99609375,84.6400625113348
400,0.9970703125,85.20587014763193
400,0.99755859375,85.54677828050065
400,0.9976806640625,85.6320053137178
400,0.997802734375,85.71723234693499
400,0.998046875,85.88768641336932
400,0.99853515625,86.34264531193841
400,0.998779296875,86.59814260059092
400,0.9989013671875,86.72589124491712
400,0.9990234375,86.85363988924337
400,0.99951171875,87.62618091724543
400,0.99957275390625,87.73587126555272
400,0.999603271484375,87.7907164397064
400,0.9996337890625,87.84556161386
400,0.999755859375,88.15115882610438
400,0.9998779296875,88.66178630960425
400,0.999908447265625,88.78944318047913
400,0.9999237060546875,88.85327161591636
400,0.9999313354492188,88.88518583363525
400,0.9999351501464844,88.9011429424945
400,0.99993896484375,88.91710005135393
400,1.,90.
500,0.,0.
500,0.000244140625,0.5294313444429543
500,0.00030517578125,0.6617891805536927
500,0.000335693359375,0.7279680986090622
500,0.00034332275390625,0.7445128281229044
500,0.0003509521484375,0.7610575576367467
500,0.0003662109375,0.7941470166644313
500,0.00048828125,1.0193259838098874
500,0.0009765625,1.3669751240312353
500,0.001220703125,1.5407996941419093
500,0.0013427734375,1.6277119791972463
500,0.00140380859375,1.6711681217249148
500,0.001407623291015625,1.6738841306328942
500,0.0014095306396484375,1.6752421350868838
500,0.00141143798828125,1.6766001395408734
500,0.0014190673828125,1.682032157356832
500,0.001434326171875,1.6928961929887492
500,0.00146484375,1.7146242642525835
500,0.001953125,2.0378692025492717
500,0.0029296875,2.4606884082226506
500,0.003173828125,2.5663932096409954
500,0.00341796875,2.67209801105934
500,0.00390625,2.8835076138960294
500,0.0048828125,3.224973819029264
500,0.00537109375,3.3802381403070587
500,0.005615234375,3.4578703009459564
500,0.00567626953125,3.477278341105681
500,0.0057373046875,3.4966863812654054
500,0.005859375,3.535502461584854
500,0.0078125,4.122871305976292
500,0.0087890625,4.366580564959253
500,0.00885009765625,4.381812393645688
500,0.0089111328125,4.397044222332123
500,0.009033203125,4.427507879704993
500,0.00927734375,4.488435194450733
500,0.009765625,4.610289823942213
500,0.01171875,5.078481945087279
500,0.0126953125,5.27423571909713
500,0.013671875,5.469989493106983
500,0.015625,5.861497041126686
500,0.0166015625,6.048572945592112
500,0.01708984375,6.131614011398379
500,0.0172119140625,6.152374277849945
500,0.017333984375,6.1731345443015115
500,0.017578125,6.214655077204645
500,0.01953125,6.5468193404297095
500,0.021484375,6.878983603654774
500,0.0224609375,7.038820034641684
500,0.0234375,7.181884694839084
500,0.02734375,7.754143335628685
500,0.02783203125,7.825675665727385
500,0.028076171875,7.861441830776735
500,0.0283203125,7.8972079958260855
500,0.029296875,8.036304336284632
500,0.03125,8.29423952343614
500,0.033203125,8.552174710587646
500,0.0341796875,8.6811423041634
500,0.03466796875,8.745626100951277
500,0.03515625,8.810109897739155
500,0.0390625,9.293919997054203
500,0.041015625,9.526487167370385
500,0.0419921875,9.642770752528477
500,0.04296875,9.759054337686567
500,0.046875,10.203880688312616
500,0.048828125,10.415380908210102
500,0.04931640625,10.468255963184474
500,0.0498046875,10.521131018158846
500,0.05078125,10.626881128107588
500,0.0546875,11.046561895672179
500,0.056640625,11.243986547454321
500,0.0576171875,11.342698873345393
500,0.05859375,11.441411199236462
500,0.0625,11.836260502800746
500,0.06640625,12.216756686237414
500,0.06689453125,12.263047574944101
500,0.0673828125,12.309338463650791
500,0.068359375,12.401920241064168
500,0.0703125,12.587083795890925
500,0.07421875,12.957410905544439
500,0.076171875,13.13225172865783
500,0.078125,13.304008999535883
500,0.0859375,13.991038083048094
500,0.0869140625,14.072405301543471
500,0.087890625,14.15324687431735
500,0.08984375,14.314930019865109
500,0.09375,14.638296310960625
500,0.09765625,14.961662602056142
500,0.1015625,15.273469429525806
500,0.10546875,15.583721468103223
500,0.107421875,15.738847487391931
500,0.1083984375,15.816410497036285
500,0.109375,15.89397350668064
500,0.1171875,16.487527541583912
500,0.12109375,16.781527549342105
500,0.125,17.071835891381344
500,0.1328125,17.63109541027155
500,0.140625,18.185493125862862
500,0.14453125,18.45798093793143
500,0.146484375,18.594224843965716
500,0.1484375,18.73046875
500,0.15625,19.262460260907698
500,0.16015625,19.522103328491557
500,0.1640625,19.781746396075423
500,0.171875,20.29148466690727
500,0.1875,21.294589858550143
500,0.203125,22.27835789975894
500,0.21875,23.226777966000952
500,0.234375,24.161671486842614
500,0.25,25.079787440739878
500,0.265625,26.000148050724917
500,0.28125,26.901424378781538
500,0.3125,28.682122599123893
500,0.34375,30.432647529734677
500,0.375,32.14832055660514
500,0.40625,33.875957543198126
500,0.4375,35.59341276978417
500,0.5,39.086337263709524
500,0.53125,40.86169711213691
500,0.5625,42.672408938184866
500,0.59375,44.521871174426416
500,0.609375,45.46787036756385
500,0.625,46.432237085439525
500,0.65625,48.406152881021384
500,0.6640625,48.90349949865608
500,0.671875,49.4136673547003
500,0.6875,50.447133375891525
500,0.703125,51.50263487035281
500,0.71875,52.581077789748775
500,0.734375,53.67357083738482
500,0.75,54.795312201185695
500,0.7578125,55.37373685495032
500,0.765625,55.95909201843705
500,0.7734375,56.551590512168865
500,0.78125,57.146007646612745
500,0.796875,58.35675797662815
500,0.8125,59.61917023061932
500,0.828125,60.91428000247104
500,0.84375,62.259601200560844
500,0.8515625,62.951446752497525
500,0.859375,63.66831963917214
500,0.8671875,64.39550726744186
500,0.875,65.13572238419178
500,0.8828125,65.90296049967606
500,0.88671875,66.29210562429836
500,0.890625,66.68312194578353
500,0.8984375,67.49226612184638
500,0.90625,68.33665462268314
500,0.9140625,69.21428935659533
500,0.91796875,69.66367916808971
500,0.921875,70.12030013525518
500,0.92578125,70.5984299928335
500,0.9296875,71.0803489141949
500,0.93359375,71.58214214777543
500,0.9375,72.08875683304954
500,0.94140625,72.61937428589032
500,0.9453125,73.16123281114537
500,0.94921875,73.73161718223196
500,0.953125,74.32931492909664
500,0.95703125,74.95128553374475
500,0.9609375,75.59390558684298
500,0.962890625,75.91609299332083
500,0.96484375,76.25872132739572
500,0.96875,76.9583739513175
500,0.97265625,77.7235129149344
500,0.974609375,78.11767868029051
500,0.9765625,78.53619438259825
500,0.98046875,79.4135002691856
500,0.984375,80.39765382331447
500,0.98828125,81.5167394233609
500,0.990234375,82.12174635780012
500,0.9912109375,82.47784210931862
500,0.9921875,82.83393786083715
500,0.9931640625,83.23220744460978
500,0.99365234375,83.44976917874597
500,0.993896484375,83.55855004581404
500,0.994140625,83.66733091288212
500,0.99609375,84.63545512291522
500,0.9970703125,85.19605724548093
500,0.99755859375,85.53263979187989
500,0.9976806640625,85.61678542847962
500,0.997802734375,85.70093106507933
500,0.998046875,85.86922233827883
500,0.99853515625,86.32279953024707
500,0.998779296875,86.58675995090726
500,0.9989013671875,86.71874016123732
500,0.9990234375,86.85072037156743
500,0.99951171875,87.61799182825247
500,0.99957275390625,87.72569628394682
500,0.999603271484375,87.77954851179393
500,0.9996337890625,87.83340073964101
500,0.999755859375,88.11711589450964
500,0.9998779296875,88.63397694166852
500,0.999908447265625,88.76319220345798
500,0.9999237060546875,88.82779983435289
500,0.9999313354492188,88.8601036498002
500,0.9999351501464844,88.87625555752393
500,0.99993896484375,88.89240746524783
500,1.,90.
800,0.,0.
800,0.000244140625,0.6521370723329741
800,0.00030517578125,0.8151713404162177
800,0.000335693359375,0.8966884744578395
800,0.00034332275390625,0.9170677579682449
800,0.0003509521484375,0.9374470414786504
800,0.0003662109375,0.9782056084994613
800,0.00048828125,1.1026040720385177
800,0.0009765625,1.5424174464026164
800,0.001220703125,1.7623241335846658
800,0.0013427734375,1.8722774771756905
800,0.00140380859375,1.9272541489712027
800,0.001407623291015625,1.9306901909584224
800,0.0014095306396484375,1.932408211952032
800,0.00141143798828125,1.934126232945642
800,0.0014190673828125,1.9409983169200808
800,0.001434326171875,1.954742484868959
800,0.00146484375,1.9822308207667152
800,0.001953125,2.2436777494545153
800,0.0029296875,2.7515522065919775
800,0.003173828125,2.878520820876343
800,0.00341796875,3.0040588303161457
800,0.00390625,3.191817332154381
800,0.0048828125,3.5673343358308514
800,0.00537109375,3.755092837669087
800,0.005615234375,3.8489720885882046
800,0.00567626953125,3.872441901317984
800,0.0057373046875,3.8959117140477635
800,0.005859375,3.942851339507322
800,0.0078125,4.532811904421575
800,0.0087890625,4.8211591519558805
800,0.00885009765625,4.8391808549267745
800,0.0089111328125,4.8572025578976685
800,0.009033203125,4.8932459638394565
800,0.00927734375,4.9653327757230326
800,0.009765625,5.092109663053062
800,0.01171875,5.577187575144277
800,0.0126953125,5.819726531189885
800,0.013671875,6.053707426628181
800,0.015625,6.47211395533739
800,0.0166015625,6.681317219691994
800,0.01708984375,6.7859188518692966
800,0.0172119140625,6.812069259913622
800,0.017333984375,6.838219667957948
800,0.017578125,6.890520484046599
800,0.01953125,7.264554192569568
800,0.021484375,7.622862779381291
800,0.0224609375,7.8020170727871525
800,0.0234375,7.9811713661930135
800,0.02734375,8.607069559982486
800,0.02783203125,8.685000847085222
800,0.028076171875,8.72396649063659
800,0.0283203125,8.762932134187958
800,0.029296875,8.918794708393428
800,0.03125,9.20692216108748
800,0.033203125,9.486736847200389
800,0.0341796875,9.626644190256844
800,0.03466796875,9.69659786178507
800,0.03515625,9.766551533313297
800,0.0390625,10.299229751654225
800,0.041015625,10.555924357662454
800,0.0419921875,10.68427166066657
800,0.04296875,10.812618963670683
800,0.046875,11.298785910045094
800,0.048828125,11.534046057426917
800,0.04931640625,11.592861094272372
800,0.0498046875,11.651676131117828
800,0.05078125,11.76930620480874
800,0.0546875,12.222589727052966
800,0.056640625,12.440941294062997
800,0.0576171875,12.55011707756801
800,0.05859375,12.659292861073027
800,0.0625,13.087931290898275
800,0.06640625,13.48794662775134
800,0.06689453125,13.537948544857972
800,0.0673828125,13.587950461964605
800,0.068359375,13.687954296177871
800,0.0703125,13.887961964604404
800,0.07421875,14.272931691646308
800,0.076171875,14.462489795738584
800,0.078125,14.65204789983086
800,0.0859375,15.392738347775246
800,0.0869140625,15.483465021306818
800,0.087890625,15.57419169483839
800,0.08984375,15.755645041901536
800,0.09375,16.111567085214446
800,0.09765625,16.45309259487867
800,0.1015625,16.79461810454289
800,0.10546875,17.13182867998634
800,0.107421875,17.29717928193306
800,0.1083984375,17.37985458290642
800,0.109375,17.462529883879782
800,0.1171875,18.117577942739388
800,0.12109375,18.431323187762455
800,0.125,18.745068432785526
800,0.1328125,19.364508702130358
800,0.140625,19.978440432411873
800,0.14453125,20.267001288613933
800,0.146484375,20.410586560305354
800,0.1484375,20.554171831996772
800,0.15625,21.12630141538031
800,0.16015625,21.408530209450635
800,0.1640625,21.690759003520963
800,0.171875,22.246936620115516
800,0.1875,23.332152403463816
800,0.203125,24.38734036150995
800,0.21875,25.412542765091096
800,0.234375,26.41527759423413
800,0.25,27.39180487999362
800,0.265625,28.352699764606236
800,0.28125,29.30027824433376
800,0.3125,31.153173367308423
800,0.34375,32.966960132117606
800,0.375,34.735582917705734
800,0.40625,36.503300745132165
800,0.4375,38.24268265047136
800,0.5,41.733752958898215
800,0.53125,43.49918527803099
800,0.5625,45.27621997134881
800,0.59375,47.06876291322314
800,0.609375,47.97812910875282
800,0.625,48.89894315284807
800,0.65625,50.76745417624373
800,0.6640625,51.241789654034136
800,0.671875,51.71885654388869
800,0.6875,52.68815240609383
800,0.703125,53.67209816874107
800,0.71875,54.675582494360434
800,0.734375,55.70014145871482
800,0.75,56.74675903771698
800,0.7578125,57.28150800118744
800,0.765625,57.823859753775146
800,0.7734375,58.37155583685671
800,0.78125,58.92182243362431
800,0.796875,60.065228528153966
800,0.8125,61.22518806792791
800,0.828125,62.43718637252909
800,0.84375,63.689292884887934
800,0.8515625,64.33770451660023
800,0.859375,64.9986374092175
800,0.8671875,65.68218179924884
800,0.875,66.38229000649312
800,0.8828125,67.10010010153292
800,0.88671875,67.46970020115732
800,0.890625,67.83930030078173
800,0.8984375,68.61163344660038
800,0.90625,69.40920908938173
800,0.9140625,70.23452710176993
800,0.91796875,70.66297538716815
800,0.921875,71.09622648099851
800,0.92578125,71.54718266812594
800,0.9296875,71.99813885525336
800,0.93359375,72.47661964956505
800,0.9375,72.9552145116647
800,0.94140625,73.46685272606383
800,0.9453125,73.98190226063831
800,0.94921875,74.52421075444386
800,0.953125,75.07321737172623
800,0.95703125,75.66243283577549
800,0.9609375,76.27178545609884
800,0.962890625,76.58996800243166
800,0.96484375,76.90815054876447
800,0.96875,77.59262345502405
800,0.97265625,78.31090017231165
800,0.974609375,78.688384705199
800,0.9765625,79.07398175879224
800,0.98046875,79.9219335636472
800,0.984375,80.85215134537843
800,0.98828125,81.90047755320562
800,0.990234375,82.53565802085603
800,0.9912109375,82.86477657813523
800,0.9921875,83.21975738104047
800,0.9931640625,83.59277464134928
800,0.99365234375,83.77928327150366
800,0.993896484375,83.87253758658088
800,0.994140625,83.96579190165808
800,0.99609375,84.88863280047708
800,0.9970703125,85.47744752242329
800,0.99755859375,85.79120903379047
800,0.9976806640625,85.86964941163231
800,0.997802734375,85.94808978947407
800,0.998046875,86.14570177569091
800,0.99853515625,86.58121070137095
800,0.998779296875,86.79896516421095
800,0.9989013671875,86.90784239563095
800,0.9990234375,87.02716743890329
800,0.99951171875,87.7348185183292
800,0.99957275390625,87.82327490325746
800,0.999603271484375,87.86750309572163
800,0.9996337890625,87.91173128818563
800,0.999755859375,88.23000120885209
800,0.9998779296875,88.68902973063969
800,0.999908447265625,88.80378686108654
800,0.9999237060546875,88.86116542631011
800,0.9999313354492188,88.88985470892187
800,0.9999351501464844,88.90419935022759
800,0.99993896484375,88.91854399153343
800,1.,90.
1000,0.,0.
1000,0.000244140625,0.7112874038346851
1000,0.00030517578125,0.8891092547933563
1000,0.000335693359375,0.978020180272692
1000,0.00034332275390625,1.0000797946564397
1000,0.0003509521484375,1.0072341750236342
1000,0.0003662109375,1.0215429357580237
1000,0.00048828125,1.1360130216331388
1000,0.0009765625,1.5938933651335996
1000,0.001220703125,1.82283353688383
1000,0.0013427734375,1.937303622758945
1000,0.00140380859375,1.9945386656965027
1000,0.001407623291015625,1.9981158558801
1000,0.0014095306396484375,1.9999044509718986
1000,0.00141143798828125,2.001021222301482
1000,0.0014190673828125,2.00533664699129
1000,0.001434326171875,2.013967496370907
1000,0.00146484375,2.0312291951301407
1000,0.001953125,2.3074163752778807
1000,0.0029296875,2.8597907355733607
1000,0.003173828125,2.9978843256472305
1000,0.00341796875,3.09607444883017
1000,0.00390625,3.291212982657068
1000,0.0048828125,3.681490050310864
1000,0.00537109375,3.876628584137762
1000,0.005615234375,3.9741978510512106
1000,0.00567626953125,3.998590167779573
1000,0.0057373046875,4.018124089764721
1000,0.005859375,4.0565958692454585
1000,0.0078125,4.672144340937242
1000,0.0087890625,4.979918576783134
1000,0.00885009765625,4.999154466523502
1000,0.0089111328125,5.01531423169025
1000,0.009033203125,5.04735090004244
1000,0.00927734375,5.11142423674682
1000,0.009765625,5.239570910155578
1000,0.01171875,5.752157603790614
1000,0.0126953125,6.007112149839048
1000,0.013671875,6.222803469057436
1000,0.015625,6.654186107494213
1000,0.0166015625,6.869877426712601
1000,0.01708984375,6.977723086321795
1000,0.0172119140625,7.004058061468974
1000,0.017333984375,7.0274140333708015
1000,0.017578125,7.074125977174458
1000,0.01953125,7.44782152760371
1000,0.021484375,7.8215170780329615
1000,0.0224609375,8.00771062431406
1000,0.0234375,8.179944727645564
1000,0.02734375,8.868881140971581
1000,0.02783203125,8.954998192637332
1000,0.028076171875,8.998056718470208
1000,0.0283203125,9.036028908148158
1000,0.029296875,9.186956059235168
1000,0.03125,9.488810361409191
1000,0.033203125,9.790664663583215
1000,0.0341796875,9.941591814670227
1000,0.03466796875,10.015345035479665
1000,0.03515625,10.083240945782858
1000,0.0390625,10.626408228208398
1000,0.041015625,10.897991869421167
1000,0.0419921875,11.031390583345676
1000,0.04296875,11.157563433585816
1000,0.046875,11.662254834546378
1000,0.048828125,11.91460053502666
1000,0.04931640625,11.97768696014673
1000,0.0498046875,12.037863747273853
1000,0.05078125,12.155032750609086
1000,0.0546875,12.623708763950015
1000,0.056640625,12.858046770620481
1000,0.0576171875,12.975215773955714
1000,0.05859375,13.085559640894534
1000,0.0625,13.519611143460224
1000,0.06640625,13.953662646025911
1000,0.06689453125,14.007343432300807
1000,0.0673828125,14.057655878252396
1000,0.068359375,14.158280770155576
1000,0.0703125,14.359530553961934
1000,0.07421875,14.76203012157465
1000,0.076171875,14.96327990538101
1000,0.078125,15.158249277784991
1000,0.0859375,15.932520063782135
1000,0.0869140625,16.02754270919138
1000,0.087890625,16.118509723556958
1000,0.08984375,16.30044375228812
